customer_id,company_name,industry,region,tier,contract_type,primary_product,signup_date,last_active_date,days_since_last_active,order_count,avg_order_value,total_revenue,mrr,support_tickets,avg_resolution_hrs,nps_score,discount_pct,churned
CUST-1131,Elevate Solutions #35,FinTech & Payments,Asia-Pacific,Growth,Annual Prepaid,Enterprise Analytics Suite,2026-03-01,2026-08-04,27,9,1619.37,14574.33,1319.94,4,11.5,5,32.1,0
CUST-1132,Vanguard Dynamics #36,SaaS & Cloud Software,North America,Starter,Annual Prepaid,Enterprise Analytics Suite,2026-01-29,2026-08-30,1,4,509.23,2036.92,121.38,2,7.5,7,17.9,0
CUST-1133,Pinnacle Logistics #37,SaaS & Cloud Software,Asia-Pacific,Growth,Month-to-Month,AI Decision Platform,2026-05-07,2026-08-16,15,13,481.79,6263.27,447.08,1,3.8,7,35.6,0
CUST-1134,Pinnacle Capital #38,E-Commerce & Retail,Europe (EMEA),Mid-Market,Month-to-Month,Enterprise Analytics Suite,2026-03-24,2026-08-15,16,12,1898.95,22787.4,1678.61,1,5.4,6,17.5,0
CUST-1135,Pinnacle Networks #39,FinTech & Payments,Europe (EMEA),Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-05-25,2026-08-05,26,26,4005.68,104147.68,7713.11,2,8.9,7,1.9,0
CUST-1136,Beacon Dynamics #40,FinTech & Payments,Europe (EMEA),Enterprise,Multi-Year,API Data Hub,2025-09-26,2026-08-27,4,27,4014.76,108398.52,9682.51,1,2.8,6,4.2,0
CUST-1137,Quantum Logistics #41,Healthcare IT,Asia-Pacific,Growth,Month-to-Month,Cloud Infrastructure Pro,2026-02-22,2026-07-11,51,14,2098.58,29380.12,2188.61,2,7.4,6,19.0,1
CUST-1138,Zenith Logistics #42,SaaS & Cloud Software,North America,Starter,Quarterly,API Data Hub,2026-02-19,2026-08-10,21,6,439.7,2638.2,207.17,1,15.1,5,22.7,0
CUST-1139,Vanguard Networks #43,FinTech & Payments,Europe (EMEA),Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-04-12,2026-08-13,18,32,4744.99,151839.68,13482.48,5,8.7,4,20.2,0
CUST-1140,Nexus Systems #44,Healthcare IT,Europe (EMEA),Starter,Month-to-Month,AI Decision Platform,2025-12-29,2026-05-12,111,2,417.84,835.68,64.88,2,7.0,3,34.9,1
CUST-1141,Acro Retail Group #45,FinTech & Payments,Asia-Pacific,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-10-09,2026-08-29,2,34,7270.47,247195.98,24627.6,3,6.3,4,7.0,0
CUST-1142,Apex Technologies #46,FinTech & Payments,Asia-Pacific,Growth,Quarterly,Cloud Infrastructure Pro,2026-01-12,2026-08-11,20,12,1805.65,21667.8,1501.2,2,10.5,5,7.5,0
CUST-1143,Pinnacle Retail Group #47,Professional & Legal Services,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-11-27,2026-08-27,4,22,2630.49,57870.78,4917.65,8,20.5,5,25.6,0
CUST-1144,Apex Logistics #48,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2026-01-27,2026-07-24,38,20,1968.79,39375.8,3033.54,2,2.7,5,28.1,0
CUST-1145,Nexus Technologies #49,Healthcare IT,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2026-01-25,2026-08-28,3,16,3892.7,62283.2,5075.21,1,12.1,5,22.6,0
CUST-1146,Horizon Logistics #50,SaaS & Cloud Software,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-10-13,2026-08-22,9,12,1484.98,17819.76,1291.41,1,20.3,6,0.7,0
CUST-1147,Apex Networks #51,SaaS & Cloud Software,Asia-Pacific,Growth,Multi-Year,Cloud Infrastructure Pro,2026-04-18,2026-08-16,15,14,1790.14,25061.96,1948.97,2,14.6,6,11.4,0
CUST-1148,Novus Cloud #52,FinTech & Payments,Asia-Pacific,Enterprise,Multi-Year,Enterprise Analytics Suite,2026-02-01,2026-08-15,16,34,6056.35,205915.9,14061.96,1,10.3,6,29.2,0
CUST-1149,Crestview Labs #53,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-07-08,2026-08-10,21,28,3235.58,90596.24,6213.6,0,1.3,8,2.1,0
CUST-1150,Prism Health #54,FinTech & Payments,North America,Enterprise,Annual Prepaid,API Data Hub,2025-09-03,2026-08-16,15,33,5180.22,170947.26,13390.51,7,12.7,7,21.7,0
CUST-1151,Terra Media #55,SaaS & Cloud Software,Latin America,Starter,Quarterly,Cloud Infrastructure Pro,2026-05-16,2026-08-13,18,4,626.28,2505.12,177.85,0,23.4,7,5.1,0
CUST-1152,Omni Technologies #56,Healthcare IT,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-11-02,2026-08-25,6,19,1922.4,36525.6,3115.09,3,21.4,5,20.7,0
CUST-1153,Stratum Labs #57,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2026-03-16,2026-08-29,2,17,3087.79,52492.43,3861.08,2,4.8,6,21.6,0
CUST-1154,Prism Networks #58,E-Commerce & Retail,North America,Mid-Market,Multi-Year,AI Decision Platform,2026-04-03,2026-07-29,33,15,3086.01,46290.15,3756.03,0,16.3,5,1.1,0
CUST-1155,Terra Ventures #59,FinTech & Payments,Europe (EMEA),Growth,Quarterly,Security & Compliance Shield,2026-03-10,2026-08-08,23,9,1300.07,11700.63,961.61,3,20.6,6,17.5,0
CUST-1156,Crestview Health #60,SaaS & Cloud Software,Europe (EMEA),Growth,Multi-Year,Enterprise Analytics Suite,2025-05-23,2026-08-24,7,15,1256.69,18850.35,1364.66,0,12.2,7,12.6,0
CUST-1157,Pinnacle Solutions #61,SaaS & Cloud Software,Asia-Pacific,Enterprise,Month-to-Month,Cloud Infrastructure Pro,2025-07-28,2026-07-19,43,28,4929.21,138017.88,10016.08,0,8.1,6,19.1,0
CUST-1158,Vertex Labs #62,Professional & Legal Services,Europe (EMEA),Enterprise,Quarterly,AI Decision Platform,2025-08-01,2026-08-24,7,28,6005.65,168158.2,15003.32,9,13.6,4,16.3,0
CUST-1159,Elevate Dynamics #63,SaaS & Cloud Software,North America,Starter,Annual Prepaid,AI Decision Platform,2026-03-20,2026-07-26,36,6,356.99,2141.94,135.41,1,10.6,8,7.8,0
CUST-1160,Terra Ventures #64,FinTech & Payments,Asia-Pacific,Starter,Month-to-Month,AI Decision Platform,2025-12-11,2026-08-18,13,5,478.98,2394.9,139.82,2,15.6,7,20.5,0
CUST-1161,Apex Solutions #65,E-Commerce & Retail,North America,Growth,Annual Prepaid,Enterprise Analytics Suite,2025-07-30,2026-08-06,25,11,1881.7,20698.7,1708.13,4,10.4,5,35.3,0
CUST-1162,Starlight Financial #66,FinTech & Payments,North America,Mid-Market,Annual Prepaid,API Data Hub,2025-06-20,2026-07-30,32,16,1448.81,23180.96,1787.29,5,16.3,5,13.4,1
CUST-1163,Zenith Health #67,SaaS & Cloud Software,North America,Starter,Annual Prepaid,API Data Hub,2026-01-31,2026-08-29,2,6,785.48,4712.88,403.41,3,11.9,7,12.2,0
CUST-1164,Kinetic Ventures #68,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Quarterly,Enterprise Analytics Suite,2026-03-06,2026-08-02,29,15,3186.01,47790.15,4205.05,3,19.8,7,3.9,0
CUST-1165,Horizon Health #69,E-Commerce & Retail,Asia-Pacific,Growth,Month-to-Month,API Data Hub,2025-03-14,2026-07-19,43,18,495.66,8921.88,692.23,2,7.9,4,22.6,1
CUST-1166,Zenith Ventures #70,Manufacturing & Logistics,North America,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2025-10-19,2026-07-29,33,20,2381.39,47627.8,3511.4,3,4.9,9,16.1,0
CUST-1167,Crestview Labs #71,FinTech & Payments,Europe (EMEA),Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-11-12,2026-07-17,45,16,2317.4,37078.4,3322.12,3,14.7,3,15.6,1
CUST-1168,Zenith Media #72,E-Commerce & Retail,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-05-25,2026-08-19,12,35,4030.45,141065.75,9934.99,2,15.4,5,20.1,0
CUST-1169,Apex Media #73,Healthcare IT,Europe (EMEA),Growth,Multi-Year,Cloud Infrastructure Pro,2025-06-16,2026-08-30,1,15,835.0,12525.0,822.32,3,11.4,8,2.6,0
CUST-1170,Beacon Financial #74,E-Commerce & Retail,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-03-27,2026-08-06,25,39,5560.85,216873.15,16672.25,3,13.1,6,15.7,0
CUST-1171,Nexus Solutions #75,E-Commerce & Retail,Asia-Pacific,Growth,Multi-Year,Enterprise Analytics Suite,2026-03-05,2026-08-13,18,10,1973.21,19732.1,1485.17,2,6.7,7,9.7,0
CUST-1172,Solstice Capital #76,SaaS & Cloud Software,Europe (EMEA),Growth,Multi-Year,Enterprise Analytics Suite,2026-01-30,2026-08-17,14,9,1307.92,11771.28,999.64,0,2.9,8,26.5,0
CUST-1173,CoreLogic Solutions #77,FinTech & Payments,North America,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2026-01-31,2026-06-30,62,35,6434.67,225213.45,18434.84,5,6.9,5,11.5,0
CUST-1174,Crestview Solutions #78,SaaS & Cloud Software,Latin America,Mid-Market,Quarterly,Enterprise Analytics Suite,2026-01-15,2026-07-13,49,20,3550.43,71008.6,5455.38,5,16.2,5,13.4,1
CUST-1175,Stratum Networks #79,Healthcare IT,North America,Mid-Market,Multi-Year,Enterprise Analytics Suite,2026-02-17,2026-08-26,5,14,2335.2,32692.8,2641.65,0,21.6,8,27.9,0
CUST-1176,Zenith Cloud #80,SaaS & Cloud Software,Asia-Pacific,Growth,Month-to-Month,AI Decision Platform,2025-11-10,2026-05-17,106,12,1772.88,21274.56,1935.66,4,19.0,1,12.0,1
CUST-1177,Pinnacle Networks #81,SaaS & Cloud Software,North America,Mid-Market,Quarterly,Enterprise Analytics Suite,2024-09-11,2026-07-25,37,20,3013.5,60270.0,4404.35,4,5.5,8,24.4,0
CUST-1178,Prism Capital #82,FinTech & Payments,Latin America,Growth,Annual Prepaid,API Data Hub,2025-10-07,2026-08-29,2,12,1148.53,13782.36,938.85,1,15.7,7,2.5,0
CUST-1179,Pinnacle Labs #83,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,Security & Compliance Shield,2025-09-06,2026-08-29,2,22,2536.41,55801.02,4565.31,1,4.6,9,8.1,0
CUST-1180,Starlight Networks #84,Professional & Legal Services,Latin America,Mid-Market,Multi-Year,Enterprise Analytics Suite,2025-12-26,2026-08-28,3,20,2160.72,43214.4,3960.02,1,3.2,7,18.2,0
CUST-1181,Solstice Health #85,FinTech & Payments,North America,Mid-Market,Month-to-Month,AI Decision Platform,2025-12-26,2026-07-18,44,20,2620.1,52402.0,4395.22,4,9.9,4,9.7,0
CUST-1182,Stratum Cloud #86,SaaS & Cloud Software,Asia-Pacific,Enterprise,Annual Prepaid,Enterprise Analytics Suite,2025-09-23,2026-08-18,13,38,4319.48,164140.24,15049.46,2,14.9,7,25.0,0
CUST-1183,Acro Systems #87,Professional & Legal Services,Europe (EMEA),Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-09-28,2026-08-08,23,13,3121.82,40583.66,3405.77,3,43.7,4,9.4,0
CUST-1184,Crestview Financial #88,FinTech & Payments,North America,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2025-10-16,2026-07-29,33,21,2093.59,43965.39,3675.0,1,11.2,4,21.0,1
CUST-1185,Pinnacle Cloud #89,SaaS & Cloud Software,North America,Mid-Market,Quarterly,Cloud Infrastructure Pro,2025-12-20,2026-08-24,7,16,3672.36,58757.76,4236.61,5,9.3,6,6.6,0
CUST-1186,Kinetic Logistics #90,FinTech & Payments,North America,Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-11-06,2026-08-09,22,15,718.62,10779.3,822.87,4,15.8,4,1.0,0
CUST-1187,Vertex Health #91,Professional & Legal Services,Asia-Pacific,Growth,Annual Prepaid,AI Decision Platform,2026-03-03,2026-08-04,27,10,1256.26,12562.6,892.39,1,5.8,7,7.3,0
CUST-1188,Synergy Health #92,FinTech & Payments,North America,Growth,Quarterly,Enterprise Analytics Suite,2025-05-24,2026-08-26,5,15,1464.0,21960.0,1791.53,1,20.7,8,2.8,0
CUST-1189,Beacon Dynamics #93,SaaS & Cloud Software,Europe (EMEA),Growth,Multi-Year,Enterprise Analytics Suite,2025-09-28,2026-08-29,2,19,1750.51,33259.69,2178.19,0,3.5,10,11.4,0
CUST-1190,Stratum Global #94,SaaS & Cloud Software,Europe (EMEA),Enterprise,Annual Prepaid,API Data Hub,2025-11-15,2026-08-05,26,32,4346.08,139074.56,12779.31,3,12.1,7,22.6,0
CUST-1191,Horizon Labs #95,Healthcare IT,North America,Enterprise,Quarterly,AI Decision Platform,2025-10-09,2026-08-06,25,36,4356.9,156848.4,11135.49,5,11.1,6,23.2,0
CUST-1192,Apex Technologies #96,FinTech & Payments,Latin America,Enterprise,Multi-Year,Enterprise Analytics Suite,2025-09-13,2026-08-27,4,28,5904.84,165335.52,13781.37,4,9.2,6,24.0,0
CUST-1193,Vertex Labs #97,FinTech & Payments,Europe (EMEA),Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-11-27,2026-08-26,5,21,2217.08,46558.68,3212.18,1,5.3,7,8.1,0
CUST-1194,CoreLogic Solutions #1,Healthcare IT,Europe (EMEA),Growth,Annual Prepaid,Enterprise Analytics Suite,2025-05-19,2026-07-22,40,17,697.18,11852.06,848.04,5,5.6,4,13.1,0
CUST-1195,Omni Media #2,FinTech & Payments,North America,Enterprise,Month-to-Month,Security & Compliance Shield,2025-06-28,2026-06-14,78,27,6382.56,172329.12,12507.37,0,10.1,6,15.8,0
CUST-1196,Synergy Dynamics #3,FinTech & Payments,North America,Growth,Multi-Year,Enterprise Analytics Suite,2025-12-12,2026-08-26,5,10,1741.96,17419.6,1488.33,1,16.5,7,18.5,0
CUST-1197,CoreLogic Health #4,FinTech & Payments,North America,Growth,Month-to-Month,Cloud Infrastructure Pro,2025-01-10,2026-06-07,85,10,594.69,5946.9,401.65,4,8.8,2,15.5,1
CUST-1198,Horizon Technologies #5,FinTech & Payments,Europe (EMEA),Mid-Market,Month-to-Month,AI Decision Platform,2025-11-04,2026-08-20,11,20,1595.79,31915.8,2819.5,3,8.6,8,1.0,0
CUST-1199,Acro Networks #6,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2025-11-15,2026-08-01,30,14,3005.21,42072.94,2909.15,4,17.5,5,16.5,0
CUST-1200,Prism Technologies #7,E-Commerce & Retail,North America,Mid-Market,Month-to-Month,Security & Compliance Shield,2025-12-16,2026-08-30,1,18,1399.92,25198.56,2000.66,0,3.0,9,7.5,0
CUST-1201,Pinnacle Labs #8,SaaS & Cloud Software,Asia-Pacific,Starter,Annual Prepaid,Cloud Infrastructure Pro,2025-12-31,2026-08-02,29,3,590.63,1771.89,119.33,3,10.8,6,16.1,0
CUST-1202,Synergy Labs #9,Professional & Legal Services,North America,Growth,Annual Prepaid,Security & Compliance Shield,2026-02-14,2026-08-17,14,6,763.62,4581.72,366.45,6,10.1,5,13.6,0
CUST-1203,Novus Cloud #10,Healthcare IT,North America,Growth,Annual Prepaid,API Data Hub,2025-11-02,2026-08-16,15,9,1112.84,10015.56,808.0,2,12.6,7,28.4,0
CUST-1204,Prism Cloud #11,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-05-30,2026-07-12,50,16,1276.59,20425.44,1475.59,1,22.2,5,7.4,0
CUST-1205,Acro Capital #12,FinTech & Payments,North America,Starter,Annual Prepaid,Enterprise Analytics Suite,2025-12-10,2026-08-19,12,4,764.1,3056.4,208.49,1,7.5,8,17.6,0
CUST-1206,Kinetic Capital #13,FinTech & Payments,North America,Enterprise,Month-to-Month,Security & Compliance Shield,2025-12-29,2026-05-25,98,34,6607.91,224668.94,22385.45,2,21.2,3,15.4,1
CUST-1207,Omni Media #14,Healthcare IT,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2026-02-23,2026-08-12,19,38,4425.17,168156.46,16120.22,7,13.0,3,6.1,0
CUST-1208,Nexus Networks #15,FinTech & Payments,North America,Starter,Annual Prepaid,Enterprise Analytics Suite,2026-03-02,2026-08-13,18,4,363.32,1453.28,93.15,2,12.2,7,15.4,0
CUST-1209,Vanguard Global #16,Professional & Legal Services,Europe (EMEA),Enterprise,Annual Prepaid,API Data Hub,2026-02-27,2026-08-29,2,36,5673.0,204228.0,14230.74,4,16.8,5,16.1,0
CUST-1210,Omni Financial #17,SaaS & Cloud Software,Asia-Pacific,Growth,Annual Prepaid,Cloud Infrastructure Pro,2025-09-24,2026-08-13,18,17,1882.31,31999.27,2706.4,2,12.7,6,17.5,0
CUST-1211,Starlight Retail Group #18,Manufacturing & Logistics,North America,Enterprise,Month-to-Month,Enterprise Analytics Suite,2025-12-25,2026-06-21,71,25,3728.82,93220.5,9099.48,4,22.8,4,8.1,1
CUST-1212,Acro Ventures #19,SaaS & Cloud Software,Europe (EMEA),Enterprise,Annual Prepaid,AI Decision Platform,2025-06-10,2026-08-08,23,30,4296.57,128897.1,8669.25,2,22.9,7,5.6,0
CUST-1213,Pulse Logistics #20,E-Commerce & Retail,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2025-10-05,2026-08-29,2,21,2182.05,45823.05,3543.23,5,11.8,5,3.8,0
CUST-1214,Crestview Global #21,SaaS & Cloud Software,Europe (EMEA),Growth,Month-to-Month,API Data Hub,2026-03-19,2026-08-10,21,7,1199.34,8395.38,634.29,3,24.2,6,10.1,0
CUST-1215,Apex Logistics #22,Manufacturing & Logistics,Europe (EMEA),Enterprise,Quarterly,AI Decision Platform,2025-04-26,2026-08-08,23,22,6040.01,132880.22,11718.25,9,11.7,3,46.1,0
CUST-1216,Elevate Logistics #23,Professional & Legal Services,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-07-10,2026-08-06,25,15,2433.68,36505.2,2717.51,6,12.7,4,5.3,0
CUST-1217,Stratum Financial #24,Manufacturing & Logistics,Europe (EMEA),Growth,Multi-Year,Cloud Infrastructure Pro,2025-02-15,2026-08-28,3,6,1634.7,9808.2,890.16,1,33.2,8,13.5,0
CUST-1218,Crestview Networks #25,Manufacturing & Logistics,Latin America,Mid-Market,Quarterly,API Data Hub,2026-04-15,2026-08-07,24,15,2087.55,31313.25,2711.04,7,9.2,2,1.7,0
CUST-1219,Kinetic Networks #26,SaaS & Cloud Software,Europe (EMEA),Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-12-20,2026-08-17,14,29,3194.76,92648.04,8454.26,1,4.1,7,18.7,0
CUST-1220,Vanguard Health #27,SaaS & Cloud Software,Asia-Pacific,Growth,Quarterly,Enterprise Analytics Suite,2024-12-31,2026-08-19,12,12,1392.6,16711.2,1151.89,3,17.7,3,25.9,0
CUST-1221,Apex Cloud #28,SaaS & Cloud Software,Europe (EMEA),Growth,Annual Prepaid,Cloud Infrastructure Pro,2026-03-21,2026-08-24,7,7,993.57,6954.99,516.51,3,5.6,6,36.0,0
CUST-1222,Pulse Global #29,SaaS & Cloud Software,North America,Growth,Month-to-Month,Security & Compliance Shield,2026-01-09,2026-08-10,21,10,1374.83,13748.3,968.47,1,10.9,6,14.4,0
CUST-1223,Stratum Networks #30,Healthcare IT,Asia-Pacific,Mid-Market,Month-to-Month,AI Decision Platform,2025-10-08,2026-08-13,18,19,2270.44,43138.36,2998.01,4,16.5,5,31.1,0
CUST-1224,Zenith Global #31,FinTech & Payments,Europe (EMEA),Mid-Market,Multi-Year,AI Decision Platform,2025-09-02,2026-08-29,2,19,1705.85,32411.15,2747.7,3,3.8,7,5.5,0
CUST-1225,Apex Solutions #32,FinTech & Payments,Asia-Pacific,Mid-Market,Month-to-Month,Enterprise Analytics Suite,2025-04-02,2026-07-22,40,24,2296.49,55115.76,4818.91,4,16.3,7,3.5,1
CUST-1226,Stratum Cloud #33,SaaS & Cloud Software,Asia-Pacific,Mid-Market,Quarterly,API Data Hub,2025-01-18,2026-08-23,8,23,2870.29,66016.67,5343.85,3,30.5,4,14.5,0
CUST-1227,Horizon Systems #34,SaaS & Cloud Software,North America,Mid-Market,Annual Prepaid,AI Decision Platform,2024-11-06,2026-08-23,8,23,1666.54,38330.42,2769.63,3,20.0,6,18.4,0
CUST-1228,Horizon Financial #35,Healthcare IT,North America,Enterprise,Annual Prepaid,Cloud Infrastructure Pro,2025-10-14,2026-08-24,7,29,6831.97,198127.13,14291.99,7,16.9,3,16.4,0
CUST-1229,Pinnacle Health #36,FinTech & Payments,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2025-09-20,2026-07-30,32,16,2830.77,45292.32,3378.33,3,11.9,4,6.0,0
CUST-1230,Omni Labs #37,FinTech & Payments,North America,Mid-Market,Quarterly,Enterprise Analytics Suite,2026-03-27,2026-07-13,49,24,2555.88,61341.12,4828.91,5,17.8,3,4.6,0
CUST-1231,Elevate Cloud #38,FinTech & Payments,Europe (EMEA),Enterprise,Month-to-Month,API Data Hub,2026-01-07,2026-07-27,35,23,3840.43,88329.89,8631.27,3,5.3,6,37.4,1
CUST-1232,Prism Labs #39,Professional & Legal Services,Europe (EMEA),Enterprise,Quarterly,Cloud Infrastructure Pro,2025-12-19,2026-08-27,4,37,6742.26,249463.62,23010.8,5,8.3,3,10.3,0
CUST-1233,Pinnacle Financial #40,FinTech & Payments,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2026-04-15,2026-08-26,5,19,3115.68,59197.92,5393.7,2,8.4,7,3.2,0
CUST-1234,Terra Networks #41,Healthcare IT,North America,Mid-Market,Quarterly,AI Decision Platform,2026-04-23,2026-08-20,11,19,3305.78,62809.82,5390.61,5,26.1,7,17.9,0
CUST-1235,Crestview Logistics #42,FinTech & Payments,Europe (EMEA),Growth,Quarterly,Security & Compliance Shield,2025-07-23,2026-08-24,7,9,1722.8,15505.2,1166.27,3,3.5,6,20.0,0
CUST-1236,Prism Systems #43,SaaS & Cloud Software,Latin America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2026-05-17,2026-08-15,16,17,2927.98,49775.66,3754.71,2,15.1,6,10.5,0
CUST-1237,Horizon Media #44,SaaS & Cloud Software,North America,Growth,Multi-Year,API Data Hub,2026-04-21,2026-08-02,29,10,832.49,8324.9,723.32,2,31.3,5,5.2,0
CUST-1238,Kinetic Capital #45,SaaS & Cloud Software,Europe (EMEA),Starter,Multi-Year,Security & Compliance Shield,2025-08-11,2026-08-18,13,7,713.16,4992.12,310.28,1,14.9,6,11.7,0
CUST-1239,Apex Logistics #46,Healthcare IT,Europe (EMEA),Growth,Quarterly,Cloud Infrastructure Pro,2025-10-24,2026-08-20,11,8,1036.15,8289.2,604.32,2,13.3,7,2.0,0
CUST-1240,Synergy Health #47,SaaS & Cloud Software,Europe (EMEA),Enterprise,Month-to-Month,Enterprise Analytics Suite,2026-01-04,2026-08-30,1,36,5344.39,192398.04,17856.33,3,24.9,8,23.2,0
CUST-1241,Stratum Labs #48,SaaS & Cloud Software,Latin America,Growth,Quarterly,AI Decision Platform,2025-10-28,2026-08-15,16,10,1590.23,15902.3,1264.91,3,8.4,5,11.2,0
CUST-1242,Stratum Networks #49,FinTech & Payments,Asia-Pacific,Mid-Market,Annual Prepaid,Security & Compliance Shield,2026-02-04,2026-08-23,8,17,3938.02,66946.34,5263.1,2,12.9,7,8.6,0
CUST-1243,Synergy Cloud #50,FinTech & Payments,North America,Growth,Quarterly,API Data Hub,2025-12-03,2026-08-05,26,11,643.05,7073.55,444.43,5,14.0,5,30.3,1
CUST-1244,Beacon Systems #51,Manufacturing & Logistics,Europe (EMEA),Mid-Market,Month-to-Month,API Data Hub,2025-11-09,2026-08-29,2,17,1926.51,32750.67,2224.73,1,3.1,4,11.2,0
CUST-1245,Nexus Solutions #52,SaaS & Cloud Software,North America,Enterprise,Quarterly,Cloud Infrastructure Pro,2026-01-14,2026-07-23,39,33,5574.29,183951.57,17515.94,6,22.5,3,28.7,1
CUST-1246,Pulse Logistics #53,FinTech & Payments,Europe (EMEA),Enterprise,Annual Prepaid,AI Decision Platform,2026-06-24,2026-08-20,11,38,4788.66,181969.08,12164.02,6,7.4,7,23.9,0
CUST-1247,Horizon Retail Group #54,Professional & Legal Services,Europe (EMEA),Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2025-07-03,2026-07-10,52,18,1771.56,31888.08,2515.96,3,13.5,5,5.1,0
CUST-1248,Kinetic Media #55,E-Commerce & Retail,Europe (EMEA),Mid-Market,Annual Prepaid,AI Decision Platform,2026-04-09,2026-08-27,4,24,2310.72,55457.28,3843.7,4,8.5,8,5.5,0
CUST-1249,Solstice Solutions #56,E-Commerce & Retail,North America,Enterprise,Month-to-Month,Enterprise Analytics Suite,2024-11-18,2026-06-28,64,34,4264.47,144991.98,9963.89,4,17.1,2,25.9,1
CUST-1250,Kinetic Health #57,FinTech & Payments,North America,Mid-Market,Month-to-Month,Cloud Infrastructure Pro,2026-05-24,2026-08-27,4,22,2870.06,63141.32,5298.73,3,9.8,4,8.8,0
CUST-1251,Crestview Technologies #58,Manufacturing & Logistics,North America,Mid-Market,Annual Prepaid,Enterprise Analytics Suite,2026-02-09,2026-08-12,19,17,2735.41,46501.97,3748.17,2,2.5,9,39.1,0
CUST-1252,Kinetic Systems #59,FinTech & Payments,Asia-Pacific,Mid-Market,Annual Prepaid,Cloud Infrastructure Pro,2025-09-12,2026-08-23,8,23,3254.37,74850.51,6619.52,4,11.4,2,25.0,0
